store,building,floor,floor_name,category,brand
대전점,백화점,3F,"여성,남성",패션소품,콜렉트 아이웨어
대전점,백화점,3F,"여성,남성",패션소품,헬렌 카민스키
대전점,백화점,3F,"여성,남성",국내컨템포러리,구호
대전점,백화점,3F,"여성,남성",국내컨템포러리,더캐시미어
대전점,백화점,3F,"여성,남성",국내컨템포러리,데코
대전점,백화점,3F,"여성,남성",국내컨템포러리,델라라나
대전점,백화점,3F,"여성,남성",국내컨템포러리,도호
대전점,백화점,3F,"여성,남성",국내컨템포러리,린
대전점,백화점,3F,"여성,남성",국내컨템포러리,모노크롬
대전점,백화점,3F,"여성,남성",국내컨템포러리,미샤
대전점,백화점,3F,"여성,남성",국내컨템포러리,지고트
대전점,백화점,3F,"여성,남성",국내컨템포러리,타임
대전점,백화점,3F,"여성,남성",트래디셔널,라코스테 레이디스
대전점,백화점,3F,"여성,남성",트래디셔널,빈폴 레이디스
대전점,백화점,3F,"여성,남성",트래디셔널,키이스
대전점,백화점,3F,"여성,남성",트래디셔널,헤지스 레이디스
대전점,백화점,3F,"여성,남성",국내디자이너,MOE
대전점,백화점,3F,"여성,남성",국내디자이너,닥스 숙녀
대전점,백화점,3F,"여성,남성",국내디자이너,르베이지
대전점,백화점,3F,"여성,남성",국내디자이너,보티첼리
대전점,백화점,3F,"여성,남성",국내디자이너,쁘렝땅
대전점,백화점,3F,"여성,남성",국내디자이너,손정완
대전점,백화점,3F,"여성,남성",커리어,아이잗바바
대전점,백화점,3F,"여성,남성",커리어,엠씨
대전점,백화점,3F,"여성,남성",모피,디에스퍼
대전점,백화점,3F,"여성,남성",모피,윤진모피
대전점,백화점,3F,"여성,남성",모피,진도모피
대전점,백화점,3F,"여성,남성",모피,코포데니에베
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,나이스클랍
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,듀엘
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,라인
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,럭키슈에뜨
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,베네통
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,보브
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,시스템
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,시슬리
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,써스데이아일랜드
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,에고이스트
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,쥬크
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,지컷
대전점,백화점,3F,"여성,남성",컨템포러리 캐주얼,케네스레이디
대전점,백화점,3F,"여성,남성",글로벌 캐주얼,룰루레몬
대전점,백화점,3F,"여성,남성",디지털라이프,코리아테크
대전점,백화점,3F,"여성,남성",디지털라이프,파나소닉
대전점,백화점,3F,"여성,남성",홈인테리어,어라운드테이블
대전점,백화점,3F,"여성,남성",VIP서비스,멤버스라운지
대전점,백화점,3F,"여성,남성",VIP서비스,멤버스바 더블랙
대전점,백화점,3F,"여성,남성",일반서비스,고객상담실
대전점,백화점,3F,"여성,남성",수선서비스,슈브로(구두핸드백수선)
대전점,백화점,3F,"여성,남성",수선서비스,크렌즈 의류수선실 3층
대전점,백화점,3F,"여성,남성",엘레강스,미스지
대전점,백화점,3F,"여성,남성",엘레강스,시크릿우먼
대전점,백화점,3F,"여성,남성",엘레강스,에잇타임즈
대전점,백화점,3F,"여성,남성",카페,태양커피
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,띠어리 남성
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,맨온더분
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,비이커 남성
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,산드로 옴므
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,솔리드옴므
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,송지오옴므
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,슬로웨어
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,시리즈
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,알레그리
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,준지
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,질스튜어트 뉴욕
대전점,백화점,3F,"여성,남성",멘즈 컨템포러리,코에보(CP컴퍼니)
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,갤럭시 라이프스타일
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,더에스(THE S)
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,라코스테
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,만다리나덕(남성)
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,빈폴 남성
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,올리버by올젠
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,커스텀 멜로우
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,타미힐피거 남성
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,폴로 남성
대전점,백화점,3F,"여성,남성",멘즈 캐주얼,헤지스 남성
대전점,백화점,3F,"여성,남성",멘즈 클래식,갤럭시
대전점,백화점,3F,"여성,남성",멘즈 클래식,닥스 신사
대전점,백화점,3F,"여성,남성",멘즈 클래식,캠브리지 멤버스
대전점,백화점,3F,"여성,남성",셔츠/타이,닥스 셔츠
대전점,백화점,3F,"여성,남성",셔츠/타이,듀퐁 셔츠
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱,분더샵
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱,분더샵슈
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱,코치
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,막스마라
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,바오바오
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,브루넬로 쿠치넬리
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,이브살로몬
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,질샌더
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",수입클래식,플리츠플리즈
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,겐조
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,끌로에
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,마르니
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,메종 마르지엘라
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,몽클레르
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,비비안웨스트우드
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,아크네 스튜디오
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,알렉산더 왕
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,에르노
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,엠포리오 아르마니
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,토리버치
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,폴스미스
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리디자이너,필립플레인
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",패션소품,린다패로우
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",패션소품,탐포드선글라스(룩옵틱스)
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,A.P.C(아페쎄)
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,XYTS
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,가드로브
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,띠어리 여성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,르메르
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,마쥬
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,메종키츠네
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,바네사브루노
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,비이커
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,빈스
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,산드로
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,에센셜
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,이로
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,이자벨마랑
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,쟈딕앤볼테르 여성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,질스튜어트 여성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",해외컨템포러리,폴로 랄프로렌 여성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",모피,사바띠에
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",컨템포러리 캐주얼,일라일
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",VIP서비스,VIP발레라운지
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",VIP서비스,컨시어지데스크
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",VIP서비스,퍼스트 프라임 라운지
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",VIP서비스,퍼스트라운지
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",일반서비스,ATM/현금인출기(국민)
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",일반서비스,ATM/현금인출기(하나은행)
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",스위트,베키아에누보
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,구찌 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,돌체앤가바나 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,발렌시아가 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,버버리 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,보테가베네타 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,톰포드 남성
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,투미
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",럭셔리뷰틱 남성,휴고보스
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",멘즈 컨템포러리,스톤아일랜드
대전점,백화점,2F,"해외패션, 멘즈 럭셔리",멘즈 컨템포러리,아미
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,구찌
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,로저 비비에
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,버버리
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,보테가베네타
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,생로랑
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,토즈
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,페라가모
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱,펜디
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,IWC
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,다미아니
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,몽블랑
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,바쉐론콘스탄틴
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,벨앤로스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,부벤앤줴르백
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,부쉐론
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,브라이틀링
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,블랑팡
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,쇼메
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,예거르쿨트르
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,위블로
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,제니스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,제라드페리고
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,태그호이어
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,튜더
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,파네라이
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,프레드(FRED)
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",주얼리/시계,피아제
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",수입클래식,델보
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",수입클래식,콜롬보
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",컨템포러리디자이너,멀버리
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",컨템포러리디자이너,발렌시아가
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",컨템포러리디자이너,셀린느
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,YSL Cosmetic
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,겔랑
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,구찌뷰티
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,끌레드 뽀 보떼
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,나스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,데코르테
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,디올 라 콜렉시옹 프리베
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,디올 코스메틱
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,딥티크
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,라메르
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,라부르켓
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,랩시리즈
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,로라메르시에
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,맥
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,메이크업포에버
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,메종마르지엘라퍼퓸
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,바이레도
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,비오템
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,산타마리아 노벨라
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,샤넬 코스메틱
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,설화수
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,숨37
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,스위스퍼펙션
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,시세이도
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,시슬리 코스메틱
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,아베다
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,아쿠아 디 파르마
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,에르메스 퍼퓸
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,에스티로더
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,연작
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,오휘
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,이솝
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,조 말론 런던
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,지방시 뷰티
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,크리니크
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,크리드
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,클라랑스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,키엘
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,톰포드 뷰티
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,펜할리곤스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,프레쉬
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",화장품,헤라
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,골든듀
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,구찌 주얼리
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,다이아미
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,디디에두보
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,스와로브스키
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,스톤헨지
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",액세서리,제이에스티나
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,CK 양말
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,닥스 손수건
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,레노마 모자
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,레이벤 선글라스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,생로랑SUN
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",패션소품,페라가모 선글라스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",홈인테리어,로쉐보보아
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",홈인테리어,카르텔
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",유아동서비스,유모차 서비스
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리뷰틱 남성,듀퐁 파리
대전점,백화점,1F,"해외 유명브랜드,워치&주얼리,코스메틱",럭셔리RTW,발렌티노
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,LG전자
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,다이슨
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,드롱기
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,디코어
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,린나이 플러스
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,밀레 가전
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,바디프랜드
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,발뮤다
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,보스 오디오
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,삼성모바일
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,삼성전자
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,삼성컴퓨터
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,세라젬
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,소니
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,스메그
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,엘지뷰티케어
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,엘지컴퓨터
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,유라
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,제네바사운드
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,캐논
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,쿠쿠
대전점,백화점,B1,"푸드마켓,생활",디지털라이프,테팔/브라운
대전점,백화점,B1,"푸드마켓,생활",키친웨어,AMT
대전점,백화점,B1,"푸드마켓,생활",키친웨어,닥터하우스
대전점,백화점,B1,"푸드마켓,생활",키친웨어,르크루제
대전점,백화점,B1,"푸드마켓,생활",키친웨어,스켑슐트
대전점,백화점,B1,"푸드마켓,생활",키친웨어,실리트
대전점,백화점,B1,"푸드마켓,생활",키친웨어,헹켈
대전점,백화점,B1,"푸드마켓,생활",키친웨어,휘슬러
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,USM
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,까사미아
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,나뚜찌
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,덕시아나
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,돌레란
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,루이스폴센
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,바리에르
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,베쿰디자인
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,시몬스
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,씰리침대
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,에싸
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,에이스침대
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,에이치픽스
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,자코모
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,지누스(사운드슬립갤러리)
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,칼한센앤선
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,템퍼
대전점,백화점,B1,"푸드마켓,생활",홈인테리어,프리츠한센
대전점,백화점,B1,"푸드마켓,생활",홈패션,"니나리찌,튀르포"
대전점,백화점,B1,"푸드마켓,생활",홈패션,랄프로렌홈
대전점,백화점,B1,"푸드마켓,생활",홈패션,러쉬
대전점,백화점,B1,"푸드마켓,생활",홈패션,레노마 홈패션
대전점,백화점,B1,"푸드마켓,생활",홈패션,세사
대전점,백화점,B1,"푸드마켓,생활",홈패션,소프라움
대전점,백화점,B1,"푸드마켓,생활",홈패션,쉐르단
대전점,백화점,B1,"푸드마켓,생활",홈패션,슬립앤슬립(사운드슬립갤러리)
대전점,백화점,B1,"푸드마켓,생활",홈패션,알레르망
대전점,백화점,B1,"푸드마켓,생활",홈패션,앤스티치
대전점,백화점,B1,"푸드마켓,생활",홈패션,코지네스트
대전점,백화점,B1,"푸드마켓,생활",홈패션,클라르하임
대전점,백화점,B1,"푸드마켓,생활",홈패션,프레쉬파인드
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,VBC CASA
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,김성훈 도자기
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,레녹스
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,로얄 코펜하겐
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,빌레로이앤보흐
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,숏즈위젤
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,웨지우드
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,포트메리온
대전점,백화점,B1,"푸드마켓,생활",테이블웨어,필리빗
대전점,백화점,B1,"푸드마켓,생활",엔터테인먼트,대전 엑스포 아쿠아리움
대전점,백화점,B1,"푸드마켓,생활",일반서비스,근거리 배송 서비스
대전점,백화점,B1,"푸드마켓,생활",청과,청과기프트
대전점,백화점,B1,"푸드마켓,생활",채소,마끄드플레르(화훼)
대전점,백화점,B1,"푸드마켓,생활",축산,"정육(한우,돈육,계육)"
대전점,백화점,B1,"푸드마켓,생활",수산,"회,초밥"
대전점,백화점,B1,"푸드마켓,생활",조리,발효곳간
대전점,백화점,B1,"푸드마켓,생활",푸드코트,가족회관
대전점,백화점,B1,"푸드마켓,생활",건강,GC녹십자
대전점,백화점,B1,"푸드마켓,생활",건강,GNC
대전점,백화점,B1,"푸드마켓,생활",건강,강개상인
대전점,백화점,B1,"푸드마켓,생활",건강,경옥채
대전점,백화점,B1,"푸드마켓,생활",건강,골드스탠다드
대전점,백화점,B1,"푸드마켓,생활",건강,뉴트리코어
대전점,백화점,B1,"푸드마켓,생활",건강,레인보우
대전점,백화점,B1,"푸드마켓,생활",건강,비타민/미네랄
대전점,백화점,B1,"푸드마켓,생활",건강,비타민뱅크
대전점,백화점,B1,"푸드마켓,생활",건강,솔가
대전점,백화점,B1,"푸드마켓,생활",건강,스폰서코리아
대전점,백화점,B1,"푸드마켓,생활",건강,오설록
대전점,백화점,B1,"푸드마켓,생활",건강,정관장
대전점,백화점,B1,"푸드마켓,생활",건강,차/커피
대전점,백화점,B1,"푸드마켓,생활",건강,콤비타
대전점,백화점,B1,"푸드마켓,생활",건강,편백네
대전점,백화점,B1,"푸드마켓,생활",건강,퓨리티
대전점,백화점,B1,"푸드마켓,생활",건강,허니코
대전점,백화점,B1,"푸드마켓,생활",건강,헬스베버리지
대전점,백화점,B1,"푸드마켓,생활",주류,발효곳간(전통주)
대전점,백화점,B1,"푸드마켓,생활",주류,와인샵
대전점,백화점,B1,"푸드마켓,생활",그로서리,그로서리
대전점,백화점,B1,"푸드마켓,생활",그로서리,포트넘앤메이슨
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,라잇나우
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,루셀(LUCELL)
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,뮤라섹(사운드슬립갤러리)
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,세컨드엠(카페트외)
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,아로마코
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,움브라/인터디자인
대전점,백화점,B1,"푸드마켓,생활",홈데코&프래그런스,포커시스
대전점,백화점,B1,"푸드마켓,생활",스위트,겐츠베이커리
대전점,백화점,B1,"푸드마켓,생활",스위트,그레인바운더리
대전점,백화점,B1,"푸드마켓,생활",스위트,르봉뺑
대전점,백화점,B1,"푸드마켓,생활",스위트,르쎄떼
대전점,백화점,B1,"푸드마켓,생활",스위트,르타오
대전점,백화점,B1,"푸드마켓,생활",스위트,메종드몽슈슈
